大陆高清,#genre#
IHOT爱猎奇,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230097/index.m3u8
IHOT爱娱乐,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230077/index.m3u8
IHOT爱幼教,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230086/index.m3u8
IHOT爱电竞,http://117.148.179.31/PLTV/88888888/224/3221230029/index.m3u8
IHOT爱电竞,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230029/index.m3u8
IHOT爱动漫,http://117.148.179.36/PLTV/88888888/224/3221230136/index.m3u8
IHOT爱动漫,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230136/index.m3u8
IHOT爱都市,http://117.148.179.13/PLTV/88888888/224/3221230104/index.m3u8
IHOT爱都市,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230104/index.m3u8
IHOT爱谍战,http://117.148.179.13/PLTV/88888888/224/3221230092/index.m3u8
IHOT爱谍战,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230092/index.m3u8
IHOT爱怀旧,http://117.148.179.41/PLTV/88888888/224/3221230049/index.m3u8
IHOT爱怀旧,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230049/index.m3u8
IHOT爱经典,http://117.148.179.34/PLTV/88888888/224/3221230101/index.m3u8
IHOT爱经典,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230101/index.m3u8
IHOT爱江湖,http://117.148.179.37/PLTV/88888888/224/3221230074/index.m3u8
IHOT爱江湖,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230074/index.m3u8
IHOT爱解密,http://117.148.179.37/PLTV/88888888/224/3221230080/index.m3u8
IHOT爱解密,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230080/index.m3u8
IHOT爱家庭,http://117.148.179.34/PLTV/88888888/224/3221230118/index.m3u8
IHOT爱家庭,http://117.148.179.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230118/index.m3u8
IHOT爱军武,http://117.148.179.37/PLTV/88888888/224/3221230083/index.m3u8
